Wall time,Step,Value
1713743045.2987716,120320,-1.5471571683883667
1713743060.5210855,122880,-1.5925108194351196
1713743075.5870101,125440,-1.6058529615402222
1713743091.7445529,128000,-1.6780359745025635
1713743107.044536,130560,-1.6755508184432983
1713743122.3374588,133120,-1.5953541994094849
1713743137.5714216,135680,-1.4979526996612549
1713743153.3481393,138240,-1.3535739183425903
1713743168.2451286,140800,-1.3382022380828857
1713743183.3109818,143360,-1.2834351062774658
1713743198.4385993,145920,-1.2325907945632935
1713743214.3634202,148480,-1.1642554998397827
1713743229.3739612,151040,-1.104113221168518
1713743244.5064049,153600,-1.0674607753753662
1713743260.3568344,156160,-0.876094400882721
1713743275.3338823,158720,-0.8199121356010437
1713743290.6170545,161280,-0.7561299800872803
1713743305.6163874,163840,-0.6848415732383728
1713743321.4949296,166400,-0.6011137366294861
1713743336.518646,168960,-0.4925442039966583
1713743352.2688088,171520,-0.42542701959609985
1713743367.3424332,174080,-0.39593884348869324
1713743382.5380933,176640,-0.31948935985565186
1713743398.202118,179200,-0.16719867289066315
1713743413.2471886,181760,-0.14115464687347412
1713743428.3316822,184320,-0.0748865157365799
1713743444.10506,186880,0.05451979860663414
1713743459.7753284,189440,0.19912247359752655
1713743474.7303076,192000,0.2485344111919403
1713743489.8364232,194560,0.3057095408439636
1713743505.7429338,197120,0.5650386810302734
1713743520.7960474,199680,0.692811906337738
1713743536.6236532,202240,0.9138938188552856
1713743551.6019435,204800,1.0755579471588135
1713743566.5674443,207360,1.14936101436615
1713743582.3616638,209920,1.3141826391220093
1713743597.4895866,212480,1.3509351015090942
1713743612.615208,215040,1.4362382888793945
1713743628.480107,217600,1.694087028503418
1713743643.3360472,220160,1.7495839595794678
1713743659.738603,222720,2.09539532661438
1713743674.9896479,225280,2.1292786598205566
1713743690.0589893,227840,2.2643556594848633
1713743705.9812138,230400,2.486682176589966
1713743721.8409212,232960,2.7845921516418457
1713743736.872732,235520,2.8695507049560547
1713743752.7085555,238080,3.0466983318328857
1713743767.7546678,240640,3.0764267444610596
1713743783.557801,243200,3.2343742847442627
1713743798.6091926,245760,3.364971399307251
1713743813.681056,248320,3.4174914360046387
1713743829.560886,250880,3.60400128364563
1713743844.5420654,253440,3.6863749027252197
1713743859.7675576,256000,3.7933735847473145
1713743875.5292485,258560,3.986628293991089
1713743890.6035957,261120,4.06739616394043
1713743905.8162575,263680,4.100819110870361
1713743921.1484525,266240,4.252299785614014
1713743937.7404237,268800,4.443530559539795
1713743952.9723585,271360,4.523072242736816
1713743968.7252977,273920,4.635356903076172
1713743985.5830164,276480,4.828468322753906
1713744000.6547508,279040,4.973877906799316
1713744015.8557558,281600,4.962906360626221
1713744030.8736565,284160,5.033642768859863
1713744046.791715,286720,5.122727870941162
1713744062.699173,289280,5.292301654815674
1713744077.785234,291840,5.34480094909668
1713744092.9442074,294400,5.404860019683838
1713744108.6792777,296960,5.605543613433838
1713744123.7457163,299520,5.635171890258789
1713744138.7143528,302080,5.729849338531494
1713744153.919173,304640,5.852047443389893
1713744169.838059,307200,6.061643123626709
1713744185.0236716,309760,6.174234867095947
1713744200.0419967,312320,6.236051082611084
1713744215.331444,314880,6.229768753051758
1713744231.2500527,317440,6.292587757110596
1713744247.0557234,320000,6.384878158569336
1713744262.119895,322560,6.43011999130249
1713744277.219203,325120,6.472841262817383
1713744292.272998,327680,6.560053825378418
1713744308.3237088,330240,6.64446496963501
1713744324.241799,332800,6.687402248382568
1713744339.3918984,335360,6.737557411193848
1713744354.524788,337920,6.7926459312438965
1713744370.3822992,340480,6.836842060089111
1713744385.4313502,343040,6.8833465576171875
1713744401.993556,345600,7.077447414398193
1713744417.9732993,348160,7.11769437789917
1713744433.1980612,350720,7.124385833740234
1713744448.1957293,353280,7.125773906707764
1713744464.084053,355840,7.16689395904541
1713744479.9961245,358400,7.215804100036621
1713744494.9084203,360960,7.208908557891846
1713744510.750352,363520,7.194900989532471
1713744526.0175683,366080,7.146546363830566
1713744541.2705827,368640,7.166149616241455
1713744557.191214,371200,7.150007724761963
1713744573.1522481,373760,7.1666259765625
1713744589.1971548,376320,7.132746696472168
1713744604.342152,378880,7.159495830535889
1713744620.2819276,381440,7.253781795501709
1713744635.2821574,384000,7.285553932189941
1713744650.3258438,386560,7.287811756134033
1713744666.1341786,389120,7.271474838256836
1713744681.1735902,391680,7.298540115356445
1713744696.2154713,394240,7.299295425415039
1713744712.118281,396800,7.2770819664001465
1713744727.8728862,399360,7.342454433441162
1713744743.013859,401920,7.367581844329834
1713744758.0856802,404480,7.355241298675537
1713744773.057223,407040,7.384943962097168
1713744788.8996422,409600,7.35665225982666
1713744804.7887125,412160,7.343579292297363
1713744820.641526,414720,7.370919227600098
1713744835.8583643,417280,7.373624324798584
1713744851.701538,419840,7.427557945251465
1713744867.588827,422400,7.375098705291748
1713744883.4719663,424960,7.39949369430542
1713744899.4486182,427520,7.406000137329102
1713744915.561166,430080,7.425205707550049
1713744931.4322767,432640,7.494741439819336
1713744946.7404654,435200,7.486715793609619
1713744961.9167442,437760,7.480663776397705
1713744977.8090937,440320,7.493644714355469
1713744992.9339364,442880,7.489817142486572
1713745008.7641392,445440,7.458868503570557
1713745023.9869862,448000,7.455563545227051
1713745039.2983623,450560,7.435298442840576
1713745054.4302638,453120,7.435657501220703
1713745070.3606186,455680,7.48134183883667
1713745085.3750062,458240,7.499215602874756
1713745101.2784646,460800,7.491297721862793
1713745116.9790883,463360,7.52824592590332
1713745132.8768656,465920,7.545332431793213
1713745148.9583642,468480,7.598374366760254
1713745164.3980095,471040,7.597011089324951
1713745179.482493,473600,7.600440979003906
1713745195.5586147,476160,7.626387119293213
1713745211.5425577,478720,7.704919815063477
1713745227.487503,481280,7.746135711669922
1713745242.5818803,483840,7.779104232788086
1713745259.1013765,486400,7.798415184020996
1713745274.1464157,488960,7.770530700683594
1713745289.2059166,491520,7.776311874389648
1713745304.3665957,494080,7.773869514465332
1713745320.288879,496640,7.7395477294921875
1713745335.265606,499200,7.744401931762695
1713745350.457618,501760,7.740057945251465
1713745366.1173851,504320,7.770129203796387
1713745382.7125678,506880,7.761758327484131
1713745397.7199538,509440,7.760695457458496
1713745413.4934423,512000,7.766043663024902
1713745428.5768368,514560,7.778225421905518
1713745443.7087276,517120,7.8121867179870605
1713745458.839139,519680,7.81520938873291
1713745474.8821986,522240,7.8030805587768555
1713745489.931832,524800,7.746397018432617
1713745505.8436399,527360,7.811023712158203
1713745520.8785145,529920,7.816122055053711
1713745535.9213693,532480,7.857827663421631
1713745552.4785347,535040,7.8751983642578125
1713745567.6769009,537600,7.83508825302124
1713745583.2856772,540160,7.8564934730529785
1713745598.9863796,542720,7.852514266967773
1713745614.1540117,545280,7.822468280792236
1713745630.0032659,547840,7.774815559387207
1713745645.983867,550400,7.788670063018799
1713745661.0332527,552960,7.750370502471924
1713745676.1778216,555520,7.728755474090576
1713745691.0642235,558080,7.719239711761475
1713745706.8599277,560640,7.676856994628906
1713745721.9925315,563200,7.684957027435303
1713745737.6662223,565760,7.6821770668029785
1713745752.6691964,568320,7.691030979156494
1713745768.7061105,570880,7.627893924713135
1713745783.8923461,573440,7.628654956817627
1713745799.1528485,576000,7.585179805755615
1713745815.9804015,578560,7.566254615783691
1713745831.1264212,581120,7.524430751800537
1713745847.0108728,583680,7.472953796386719
1713745862.845157,586240,7.500967025756836
1713745878.6778636,588800,7.514652252197266
1713745893.812904,591360,7.472947597503662
1713745909.671489,593920,7.5407490730285645
1713745925.673393,596480,7.5525593757629395
1713745940.743579,599040,7.513557434082031
1713745956.1904585,601600,7.495262622833252
1713745971.3437867,604160,7.479445934295654
1713745987.1953425,606720,7.453036308288574
1713746002.318576,609280,7.452077865600586
1713746018.380392,611840,7.472151279449463
1713746033.441728,614400,7.444452285766602
1713746051.1594238,616960,7.463699817657471
1713746066.872276,619520,7.468870162963867
1713746082.276727,622080,7.443963050842285
1713746097.4939587,624640,7.474469184875488
1713746113.7066553,627200,7.421153545379639
1713746129.6267033,629760,7.437983989715576
1713746146.1315703,632320,7.419277191162109
1713746161.2259219,634880,7.420013427734375
1713746178.4930477,637440,7.41081428527832
1713746194.4561796,640000,7.4178643226623535
1713746211.2366562,642560,7.412905693054199
1713746226.2481043,645120,7.45082950592041
1713746241.2662632,647680,7.479220867156982
1713746257.1572866,650240,7.44143009185791
1713746273.0299425,652800,7.496243000030518
1713746291.195615,655360,7.5256147384643555
1713746308.4690852,657920,7.568328380584717
1713746323.6659188,660480,7.534232139587402
1713746340.911566,663040,7.5929951667785645
1713746356.9647481,665600,7.6816558837890625
1713746374.4971526,668160,7.747384071350098
1713746391.5551426,670720,7.794748783111572
1713746407.7264538,673280,7.831122875213623
1713746423.522217,675840,7.832789897918701
1713746442.3243985,678400,8.02757740020752
1713746460.1510968,680960,8.153338432312012
1713746478.2111294,683520,8.23811149597168
1713746495.4663453,686080,8.343246459960938
1713746512.1345544,688640,8.447638511657715
1713746528.8845003,691200,8.486895561218262
1713746546.7363253,693760,8.584675788879395
1713746563.341508,696320,8.607863426208496
1713746580.9337406,698880,8.684530258178711
1713746597.5863395,701440,8.69343376159668
1713746613.437163,704000,8.755393981933594
1713746629.9819698,706560,8.772222518920898
1713746648.8468282,709120,8.854622840881348
1713746664.6950846,711680,8.850701332092285
1713746682.2287233,714240,8.892742156982422
1713746700.5348604,716800,8.953001022338867
1713746718.2998197,719360,8.992191314697266
1713746736.3353145,721920,9.031585693359375
1713746753.067417,724480,9.037407875061035
1713746769.8997679,727040,9.031569480895996
1713746786.386656,729600,9.030802726745605
1713746803.7013552,732160,9.067582130432129
1713746819.5669227,734720,9.058650016784668
1713746838.574968,737280,8.978229522705078
1713746855.8836572,739840,8.972445487976074
1713746873.1536946,742400,8.976744651794434
1713746891.1479938,744960,8.98578929901123
1713746908.543869,747520,8.97730541229248
1713746926.1175346,750080,8.99202823638916
1713746943.4531457,752640,8.981855392456055
1713746960.8151698,755200,8.99370288848877
1713746977.449311,757760,8.999908447265625
1713746994.4014654,760320,8.995915412902832
1713747012.1587207,762880,8.992090225219727
1713747029.1098056,765440,9.018107414245605
1713747046.436775,768000,9.031911849975586
1713747064.423748,770560,9.025948524475098
1713747081.693536,773120,9.015020370483398
1713747099.7966528,775680,9.011208534240723
1713747116.3316054,778240,9.01647663116455
1713747132.9660044,780800,8.994219779968262
1713747150.4417853,783360,9.001559257507324
1713747167.8847415,785920,8.997945785522461
1713747185.2691522,788480,8.999977111816406
1713747202.6501386,791040,8.996499061584473
1713747218.4947584,793600,8.999154090881348
1713747235.818315,796160,8.989142417907715
1713747251.817576,798720,8.992900848388672
1713747268.5062156,801280,9.00078010559082
1713747283.5314274,803840,8.932422637939453
1713747299.5881202,806400,9.00112247467041
